,openTime,type,size,openPrice,S/L,T/P,closeTime,closePrice,swap,profit,balance,days,drawDown,drawDownRate,drawDownPeriod
0,,,,,,,,,,,300000.0,,,,
1,2016-06-09 10:00:00,sell,1.0,1261.14,1264.8,1250.5260000000005,2016-06-09 18:00:00,1264.8,0.0,-395.99999999998545,299604.0,0.0,396.0,0.00132,0.0
2,2016-06-10 13:15:00,sell,1.0,1266.5,1269.11,1258.9310000000003,2016-06-10 14:15:00,1269.11,0.0,-290.99999999999,299313.0,0.0,687.0,0.00229,0.0
3,2016-06-10 04:15:00,sell,1.0,1266.32,1271.02,1252.6899999999998,2016-06-10 17:00:00,1271.02,0.0,-500.00000000000455,298813.0,0.0,1187.0,0.0039566666666666665,0.0
4,2016-06-10 13:45:00,buy,1.0,1267.5,1264.81,1275.3010000000002,2016-06-10 17:45:00,1275.3010000000002,-0.0,750.1000000000158,299563.10000000003,0.0,436.8999999999651,0.001456333333333217,0.0
5,2016-06-09 17:45:00,buy,1.0,1262.67,1257.63,1277.286,2016-06-10 18:00:00,1277.286,-12.09,1443.6899999999985,301006.79000000004,1.0,-1006.7900000000373,-0.003355966666666791,0.0
6,2016-06-10 11:45:00,buy,1.0,1268.49,1264.81,1279.1620000000003,2016-06-13 09:45:00,1279.1620000000003,-12.09,1049.2900000000252,302056.0800000001,2.0,-1049.2900000000373,-0.00348593465283636,0.0
7,2016-06-13 06:30:00,sell,1.0,1273.69,1277.89,1261.51,2016-06-13 09:45:00,1277.89,0.0,-450.00000000000455,301606.0800000001,0.0,450.0,0.0014897895781472098,0.0
8,2016-06-13 09:15:00,buy,1.0,1275.47,1273.27,1281.8500000000001,2016-06-13 09:45:00,1281.8500000000001,-0.0,608.0000000000109,302214.0800000001,0.0,-158.0,-0.0005230816741050204,0.0
9,2016-06-13 19:30:00,buy,1.0,1283.69,1278.83,1297.7840000000003,2016-06-14 10:00:00,1278.83,-12.09,-503.91000000001276,301710.17000000004,0.0,503.9100000000326,0.001667394186267008,1.0
10,2016-06-13 23:45:00,buy,1.0,1284.39,1278.83,1300.5140000000006,2016-06-14 10:00:00,1278.83,-12.09,-573.9100000000172,301136.26,0.0,1077.8200000000652,0.0035664122598128615,1.0
11,2016-06-14 03:45:00,sell,1.0,1283.04,1285.2,1276.7759999999996,2016-06-14 12:00:00,1276.7759999999996,0.0,596.4000000000351,301732.66000000003,0.0,481.4200000000419,0.0015929767401970212,1.0
12,2016-06-13 19:15:00,sell,1.0,1281.69,1286.61,1267.4220000000005,2016-06-14 17:00:00,1286.61,6.527,-528.5269999999846,301204.13300000003,0.0,1009.9470000000438,0.0033418264297945467,1.0
13,2016-06-13 22:15:00,sell,1.0,1282.84,1286.61,1271.907,2016-06-14 17:00:00,1286.61,6.527,-413.52699999999817,300790.606,0.0,1423.4740000000456,0.004710151161719683,1.0
14,2016-06-15 04:45:00,sell,1.0,1284.04,1286.23,1277.6889999999999,2016-06-15 10:00:00,1286.23,0.0,-249.00000000000546,300541.606,0.0,1672.4740000000456,0.005534070417897291,1.0
15,2016-06-15 09:30:00,buy,1.0,1284.76,1283.27,1289.0810000000001,2016-06-15 11:30:00,1283.27,-0.0,-179.0000000000009,300362.606,0.0,1851.4740000000456,0.006126365786796053,1.0
16,2016-06-14 21:30:00,buy,1.0,1285.29,1281.11,1297.4120000000003,2016-06-15 12:00:00,1281.11,-12.09,-435.9100000000064,299926.696,0.0,2287.3840000000782,0.007568753911135039,1.0
17,2016-06-15 12:00:00,sell,1.0,1282.7,1285.84,1273.5940000000005,2016-06-15 19:30:00,1285.84,0.0,-343.99999999998727,299582.696,0.0,2631.3840000000782,0.008707019871476793,1.0
18,2016-06-14 20:45:00,sell,1.0,1282.27,1289.01,1262.724,2016-06-15 22:00:00,1289.01,6.527,-710.527000000001,298872.169,1.0,3341.91100000008,0.011058091667999318,1.0
19,2016-06-14 15:15:00,buy,1.0,1282.16,1277.97,1294.3110000000001,2016-06-15 22:15:00,1294.3110000000001,-12.09,1197.1900000000066,300069.359,1.0,2144.7210000000778,0.007096694502122724,1.0
20,2016-06-15 18:30:00,buy,1.0,1282.86,1278.88,1294.4019999999994,2016-06-15 22:15:00,1294.4019999999994,-0.0,1124.1999999999462,301193.55899999995,0.0,1020.5210000001243,0.0033768148724246205,1.0
21,2016-06-17 12:00:00,buy,1.0,1283.6,1278.59,1298.129,2016-06-17 23:45:00,1298.129,-0.0,1422.8999999999996,302616.459,0.0,-402.37899999989895,-0.001331436973419302,0.0
22,2016-06-20 12:15:00,buy,1.0,1287.95,1280.95,1308.25,2016-06-20 13:00:00,1280.95,-0.0,-730.0,301886.459,0.0,730.0,0.0024122944350492186,2.0
23,2016-06-20 13:45:00,sell,1.0,1284.14,1287.95,1273.0910000000003,2016-06-20 19:00:00,1287.95,0.0,-410.99999999999454,301475.459,0.0,1141.0,0.003770449247111176,2.0
24,2016-06-16 20:45:00,sell,1.0,1302.38,1313.4,1270.4220000000003,2016-06-21 15:00:00,1270.4220000000003,19.581,3146.2189999999855,304621.67799999996,4.0,-2005.2189999999828,-0.006626272102403997,0.0
25,2016-06-20 03:30:00,sell,1.0,1291.37,1298.62,1270.3449999999998,2016-06-21 15:00:00,1270.3449999999998,6.527,2065.973000000009,306687.65099999995,1.0,-2065.972999999998,-0.006782094477202631,0.0
26,2016-06-20 19:30:00,buy,1.0,1285.98,1278.18,1308.6,2016-06-21 15:00:00,1278.18,-12.09,-797.9099999999954,305889.741,0.0,797.9099999999744,0.002601702407639408,0.0
