,openTime,type,size,openPrice,S/L,T/P,closeTime,closePrice,swap,profit,balance,days,drawDown,drawDownRate,drawDownPeriod
0,,,,,,,,,,,300000.0,,,,
1,2016-06-09 10:00:00,sell,1.0,1261.14,1264.8,1256.3820000000003,2016-06-09 18:00:00,1264.8,0.0,-395.99999999998545,299604.0,0.0,396.0,0.00132,0.0
2,2016-06-09 17:45:00,buy,1.0,1262.67,1257.63,1269.222,2016-06-09 18:30:00,1269.222,-0.0,625.1999999999907,300229.2,0.0,-229.20000000001164,-0.0007640000000000388,0.0
3,2016-06-10 13:15:00,sell,1.0,1266.5,1269.11,1263.1070000000002,2016-06-10 14:15:00,1269.11,0.0,-290.99999999999,299938.2,0.0,291.0,0.0009692594857528847,0.0
4,2016-06-10 04:15:00,sell,1.0,1266.32,1271.02,1260.2099999999998,2016-06-10 17:00:00,1271.02,0.0,-500.00000000000455,299438.2,0.0,791.0,0.0026346537911702125,0.0
5,2016-06-10 13:45:00,buy,1.0,1267.5,1264.81,1270.997,2016-06-10 17:00:00,1270.997,-0.0,319.7000000000071,299757.9,0.0,471.29999999998836,0.0015698006722863343,0.0
6,2016-06-10 11:45:00,buy,1.0,1268.49,1264.81,1273.2740000000001,2016-06-10 17:30:00,1273.2740000000001,-0.0,448.40000000001055,300206.30000000005,0.0,22.899999999965075,7.627505918799729e-05,0.0
7,2016-06-13 06:30:00,sell,1.0,1273.69,1277.89,1268.23,2016-06-13 09:45:00,1277.89,0.0,-450.00000000000455,299756.30000000005,0.0,472.8999999999651,0.0015751299340635923,2.0
8,2016-06-13 09:15:00,buy,1.0,1275.47,1273.27,1278.3300000000002,2016-06-13 09:45:00,1278.3300000000002,-0.0,256.00000000001273,300012.30000000005,0.0,216.89999999996508,0.0007224480496899205,2.0
9,2016-06-14 03:45:00,sell,1.0,1283.04,1285.2,1280.232,2016-06-14 07:00:00,1280.232,0.0,250.79999999999927,300263.10000000003,0.0,-33.90000000002328,-0.00011291373390737237,0.0
10,2016-06-13 19:30:00,buy,1.0,1283.69,1278.83,1290.0080000000003,2016-06-14 10:00:00,1278.83,-12.09,-503.91000000001276,299759.19,0.0,503.9100000000326,0.001678228193874081,0.0
11,2016-06-13 22:15:00,sell,1.0,1282.84,1286.61,1277.9389999999999,2016-06-14 10:00:00,1277.9389999999999,6.527,453.57300000000674,300212.76300000004,0.0,50.336999999999534,0.00016764297710907377,0.0
12,2016-06-13 23:45:00,buy,1.0,1284.39,1278.83,1291.6180000000004,2016-06-14 10:00:00,1278.83,-12.09,-573.9100000000172,299638.853,0.0,624.2470000000321,0.0020790000502893366,0.0
13,2016-06-13 19:15:00,sell,1.0,1281.69,1286.61,1275.2940000000003,2016-06-14 17:00:00,1286.61,6.527,-528.5269999999846,299110.326,0.0,1152.774000000034,0.003839213010190176,0.0
14,2016-06-14 15:15:00,buy,1.0,1282.16,1277.97,1287.6070000000002,2016-06-14 17:00:00,1287.6070000000002,-0.0,514.7000000000116,299625.026,0.0,638.0740000000224,0.002125049664777398,0.0
15,2016-06-15 04:45:00,sell,1.0,1284.04,1286.23,1281.193,2016-06-15 10:00:00,1286.23,0.0,-249.00000000000546,299376.026,0.0,887.0740000000224,0.0029543223925951015,0.0
16,2016-06-15 09:30:00,buy,1.0,1284.76,1283.27,1286.6970000000001,2016-06-15 10:15:00,1286.6970000000001,-0.0,163.70000000001255,299539.726,0.0,723.3740000000107,0.002409133856274749,0.0
17,2016-06-14 21:30:00,buy,1.0,1285.29,1281.11,1290.7240000000002,2016-06-15 12:00:00,1281.11,-12.09,-435.9100000000064,299103.816,0.0,1159.2840000000433,0.003860893995965682,0.0
18,2016-06-15 12:00:00,sell,1.0,1282.7,1285.84,1278.6180000000002,2016-06-15 15:45:00,1278.6180000000002,0.0,378.199999999988,299482.016,0.0,781.0840000000317,0.0026013319651999583,0.0
19,2016-06-14 20:45:00,sell,1.0,1282.27,1289.01,1273.508,2016-06-15 22:00:00,1289.01,6.527,-710.527000000001,298771.489,1.0,1491.6110000000335,0.004967680011296871,0.0
20,2016-06-15 18:30:00,buy,1.0,1282.86,1278.88,1288.0339999999997,2016-06-15 22:00:00,1288.0339999999997,-0.0,487.3999999999751,299258.88899999997,0.0,1004.2110000000685,0.003344436928813658,0.0
21,2016-06-16 20:45:00,sell,1.0,1302.38,1313.4,1288.054,2016-06-16 21:45:00,1288.054,0.0,1402.6000000000022,300661.48899999994,0.0,-398.38899999990826,-0.001326799729969844,0.0
22,2016-06-17 12:00:00,buy,1.0,1283.6,1278.59,1290.1129999999998,2016-06-17 16:15:00,1290.1129999999998,-0.0,621.299999999992,301282.78899999993,0.0,-621.2999999999884,-0.0020664435677027744,0.0
23,2016-06-20 03:30:00,sell,1.0,1291.37,1298.62,1281.945,2016-06-20 06:45:00,1281.945,0.0,912.4999999999955,302195.28899999993,0.0,-912.5,-0.0030287159881542394,0.0
24,2016-06-20 12:15:00,buy,1.0,1287.95,1280.95,1297.05,2016-06-20 13:00:00,1280.95,-0.0,-730.0,301465.28899999993,0.0,730.0,0.0024156564532016914,0.0
25,2016-06-20 13:45:00,sell,1.0,1284.14,1287.95,1279.1870000000001,2016-06-20 15:00:00,1279.1870000000001,0.0,465.29999999999745,301930.5889999999,0.0,264.70000000001164,0.00087592364816783,0.0
26,2016-06-20 19:30:00,buy,1.0,1285.98,1278.18,1296.12,2016-06-21 15:00:00,1278.18,-12.09,-797.9099999999954,301132.67899999995,0.0,1062.609999999986,0.003516302333885775,1.0
27,2016-06-21 07:00:00,sell,1.0,1286.71,1293.72,1277.597,2016-06-21 15:00:00,1277.597,0.0,881.3000000000056,302013.97899999993,0.0,181.30999999999767,0.0005999762623698535,1.0
28,2016-06-22 07:15:00,buy,1.0,1269.09,1265.56,1273.6789999999999,2016-06-22 09:30:00,1265.56,-0.0,-382.99999999999727,301630.97899999993,0.0,564.3099999999977,0.0018673686206934807,1.0
29,2016-06-22 08:00:00,sell,1.0,1268.34,1270.38,1265.6879999999996,2016-06-22 09:30:00,1265.6879999999996,0.0,235.2000000000271,301866.17899999995,0.0,329.10999999998603,0.0010890639661824315,1.0
30,2016-06-22 16:30:00,buy,1.0,1268.25,1264.18,1273.541,2016-06-22 16:45:00,1264.18,-0.0,-436.99999999999363,301429.17899999995,0.0,766.109999999986,0.002535148719674403,1.0
31,2016-06-22 17:00:00,sell,1.0,1264.3,1268.25,1259.165,2016-06-22 17:30:00,1268.25,0.0,-425.00000000000455,301004.17899999995,0.0,1191.109999999986,0.003941524052017854,1.0
32,2016-06-22 19:45:00,buy,1.0,1268.59,1264.18,1274.3229999999996,2016-06-22 21:45:00,1264.18,-0.0,-470.99999999998545,300533.17899999995,0.0,1662.109999999986,0.005500118832097301,1.0
33,2016-06-23 06:30:00,buy,1.0,1265.37,1261.08,1270.947,2016-06-23 09:15:00,1261.08,-0.0,-458.99999999999636,300074.17899999995,0.0,2121.109999999986,0.007019004191028228,1.0
34,2016-06-22 22:00:00,sell,1.0,1264.3,1268.59,1258.723,2016-06-23 10:00:00,1268.59,19.581,-478.5809999999964,299595.59799999994,0.0,2599.6909999999916,0.008602685397918272,1.0
35,2016-06-23 09:00:00,sell,1.0,1262.73,1266.25,1258.154,2016-06-23 10:00:00,1266.25,0.0,-381.9999999999982,299213.59799999994,0.0,2981.6909999999916,0.009866768637812856,1.0
36,2016-06-23 10:15:00,buy,1.0,1267.24,1261.08,1275.248,2016-06-23 14:30:00,1261.08,-0.0,-646.0000000000082,298567.59799999994,0.0,3627.6909999999916,0.012004459142974901,1.0
37,2016-06-23 19:45:00,buy,1.0,1266.83,1258.95,1277.0739999999998,2016-06-23 23:45:00,1258.95,-0.0,-817.9999999999882,297749.59799999994,0.0,4445.690999999992,0.014711318017932414,1.0
38,2016-06-23 20:30:00,sell,1.0,1261.74,1266.83,1255.123,2016-06-24 00:00:00,1255.123,6.527,625.1729999999961,298374.77099999995,0.0,3820.517999999982,0.012642546522292023,1.0
39,2016-06-23 14:45:00,sell,1.0,1258.95,1270.13,1244.416,2016-06-24 03:15:00,1270.13,6.527,-1154.5270000000064,297220.24399999995,0.0,4975.044999999984,0.016463013094820234,1.0
40,2016-06-24 04:00:00,buy,1.0,1267.25,1251.26,1288.037,2016-06-24 06:30:00,1288.037,-0.0,2048.7000000000035,299268.94399999996,0.0,2926.344999999972,0.009683622169238954,1.0
41,2016-06-24 20:00:00,buy,1.0,1319.81,1310.05,1332.498,2016-06-25 00:45:00,1310.05,-12.09,-993.9099999999991,298275.034,0.0,3920.2549999999464,0.012972588067049408,1.0
42,2016-06-24 21:30:00,buy,1.0,1318.96,1310.05,1330.5430000000001,2016-06-25 00:45:00,1310.05,-12.09,-908.9100000000082,297366.12399999995,0.0,4829.164999999979,0.015980278898391365,1.0
43,2016-06-24 23:15:00,buy,1.0,1319.19,1310.05,1331.0720000000001,2016-06-25 00:45:00,1310.05,-12.09,-931.91000000001,296434.2139999999,0.0,5761.075000000012,0.01906407945360132,1.0
44,2016-06-27 02:00:00,sell,1.0,1319.57,1319.81,1319.2579999999998,2016-06-27 02:00:00,1319.81,0.0,-54.00000000000091,296380.2139999999,0.0,5815.075000000012,0.019242771848769664,3.0
45,2016-06-24 19:00:00,sell,1.0,1315.77,1330.0,1297.271,2016-06-27 03:00:00,1330.0,6.527,-1459.5270000000019,294920.6869999999,2.0,7274.6020000000135,0.024072519542156116,3.0
46,2016-06-24 21:00:00,sell,1.0,1315.84,1330.0,1297.4319999999998,2016-06-27 03:00:00,1330.0,6.527,-1452.5270000000082,293468.1599999999,2.0,8727.129000000015,0.028879103406539264,3.0
47,2016-06-24 22:30:00,sell,1.0,1315.13,1330.0,1295.7990000000002,2016-06-27 03:00:00,1330.0,6.527,-1523.5269999999891,291944.6329999999,2.0,10250.656000000017,0.03392063467938449,3.0
48,2016-06-27 11:30:00,sell,1.0,1323.93,1329.12,1317.1830000000002,2016-06-27 14:45:00,1329.12,0.0,-548.9999999999827,291395.6329999999,0.0,10799.656000000017,0.035737340696929326,3.0
49,2016-06-27 14:45:00,buy,1.0,1328.51,1323.93,1334.464,2016-06-27 17:15:00,1323.93,-0.0,-487.9999999999927,290907.6329999999,0.0,11287.656000000017,0.037352190490302514,3.0
50,2016-06-27 18:15:00,sell,1.0,1326.72,1332.84,1318.7640000000001,2016-06-27 19:30:00,1318.7640000000001,0.0,765.5999999999904,291673.2329999999,0.0,10522.05600000004,0.034818729421026956,3.0
51,2016-06-27 23:15:00,buy,1.0,1326.43,1319.43,1335.53,2016-06-28 05:15:00,1319.43,-12.09,-717.91,290955.3229999999,0.0,11239.966000000015,0.03719437863242143,3.0
52,2016-06-28 03:00:00,sell,1.0,1324.29,1329.68,1317.283,2016-06-28 07:00:00,1317.283,0.0,670.7000000000062,291626.0229999999,0.0,10569.266000000003,0.03497495290206197,3.0
53,2016-06-27 02:15:00,buy,1.0,1326.63,1313.81,1343.2960000000003,2016-06-28 08:15:00,1313.81,-12.09,-1299.9100000000165,290326.1129999999,1.0,11869.176000000036,0.0392765090391599,3.0
54,2016-06-29 00:15:00,sell,1.0,1310.8,1315.57,1304.599,2016-06-29 04:15:00,1315.57,0.0,-506.9999999999982,289819.1129999999,0.0,12376.176000000036,0.040954232082684915,3.0
55,2016-06-28 18:00:00,sell,1.0,1310.99,1316.66,1303.619,2016-06-29 05:00:00,1316.66,6.527,-603.5270000000073,289215.5859999999,0.0,12979.703000000038,0.0429513744008102,3.0
56,2016-06-29 04:00:00,buy,1.0,1313.89,1310.09,1318.8300000000004,2016-06-29 05:15:00,1318.8300000000004,-0.0,464.0000000000282,289679.5859999999,0.0,12515.703000000038,0.04141594344973406,3.0
57,2016-06-29 14:15:00,sell,1.0,1316.18,1322.27,1308.2630000000001,2016-06-29 16:15:00,1322.27,0.0,-638.9999999999918,289040.5859999999,0.0,13154.703000000038,0.0435304701258928,3.0
58,2016-06-28 19:45:00,buy,1.0,1314.94,1307.09,1325.1450000000002,2016-06-29 18:30:00,1325.1450000000002,-12.09,1002.5900000000155,290043.1759999999,0.0,12152.113000000012,0.04021278108011808,3.0
59,2016-06-29 16:45:00,buy,1.0,1321.55,1316.18,1328.5309999999997,2016-06-29 23:45:00,1316.18,-0.0,-566.9999999999891,289476.1759999999,0.0,12719.113000000012,0.04208905122938569,3.0
60,2016-06-30 21:15:00,sell,1.0,1316.74,1320.85,1311.3970000000002,2016-06-30 23:00:00,1320.85,0.0,-440.99999999999,289035.1759999999,0.0,13160.113000000012,0.04354837245659384,3.0
61,2016-06-30 22:15:00,buy,1.0,1319.19,1315.87,1323.5060000000003,2016-06-30 23:45:00,1323.5060000000003,-0.0,401.60000000002583,289436.77599999995,0.0,12758.512999999977,0.04221943049548989,3.0
62,2016-06-30 00:00:00,sell,1.0,1317.42,1325.74,1306.6040000000003,2016-07-01 03:15:00,1325.74,6.527,-868.5269999999937,288568.24899999995,1.0,13627.039999999979,0.04509348919731168,3.0
63,2016-06-30 13:00:00,buy,1.0,1318.53,1313.55,1325.004,2016-07-01 03:15:00,1325.004,-12.09,629.4899999999933,289197.73899999994,0.0,12997.549999999988,0.043010432237413174,3.0
64,2016-06-28 17:45:00,buy,1.0,1316.61,1307.09,1328.9859999999999,2016-07-01 05:15:00,1328.9859999999999,-60.45,1268.0499999999977,290465.78899999993,2.0,11729.5,0.03881430461346472,3.0
65,2016-07-05 02:30:00,sell,1.0,1348.69,1352.42,1343.8410000000001,2016-07-05 05:30:00,1343.8410000000001,0.0,454.89999999999327,290920.6889999999,0.0,11274.600000000035,0.03730898664009298,7.0
66,2016-07-05 04:45:00,buy,1.0,1351.79,1347.97,1356.7559999999999,2016-07-05 05:30:00,1347.97,-0.0,-411.99999999999363,290508.6889999999,0.0,11686.600000000035,0.038672343432858865,7.0
67,2016-07-05 14:15:00,sell,1.0,1344.61,1346.03,1342.764,2016-07-05 14:30:00,1346.03,0.0,-172.00000000000728,290336.6889999999,0.0,11858.600000000035,0.03924151180265433,7.0
68,2016-07-05 05:45:00,sell,1.0,1339.57,1351.79,1323.684,2016-07-05 17:30:00,1351.79,0.0,-1252.0000000000027,289084.6889999999,0.0,13110.600000000035,0.043384528075816685,7.0
69,2016-07-05 14:00:00,buy,1.0,1345.39,1341.48,1350.4730000000002,2016-07-05 17:30:00,1350.4730000000002,-0.0,478.30000000000837,289562.9889999999,0.0,12632.300000000047,0.04180177673120526,7.0
70,2016-07-05 14:45:00,buy,1.0,1345.41,1341.48,1350.5190000000002,2016-07-05 17:30:00,1350.5190000000002,-0.0,480.9000000000151,290043.8889999999,0.0,12151.400000000023,0.04021042167867821,7.0
71,2016-07-06 19:00:00,buy,1.0,1372.3,1365.93,1380.581,2016-07-06 19:15:00,1365.93,-0.0,-666.9999999999891,289376.8889999999,0.0,12818.400000000023,0.042417603670850165,8.0
72,2016-07-06 19:15:00,sell,1.0,1368.72,1374.31,1361.4530000000002,2016-07-06 22:30:00,1361.4530000000002,0.0,696.6999999999825,290073.5889999999,0.0,12121.700000000012,0.04011214086133558,8.0
73,2016-07-07 04:15:00,buy,1.0,1366.49,1362.51,1371.664,2016-07-07 15:00:00,1362.51,-0.0,-428.0000000000018,289645.5889999999,0.0,12549.700000000012,0.04152844354896616,8.0
74,2016-07-07 11:00:00,sell,1.0,1366.21,1368.8,1362.843,2016-07-07 15:00:00,1362.843,0.0,306.6999999999962,289952.28899999993,0.0,12243.0,0.040513536926778504,8.0
75,2016-07-06 18:00:00,sell,1.0,1365.93,1374.31,1355.0360000000003,2016-07-07 17:30:00,1355.0360000000003,19.581,1039.818999999978,290992.1079999999,0.0,11203.18100000004,0.037072652711009145,8.0
76,2016-07-08 04:45:00,sell,1.0,1357.49,1361.07,1352.836,2016-07-08 16:15:00,1361.07,0.0,-387.9999999999927,290604.1079999999,0.0,11591.18100000004,0.03835659066147799,8.0
77,2016-07-08 00:45:00,buy,1.0,1360.66,1352.63,1371.0990000000002,2016-07-08 16:30:00,1352.63,-0.0,-832.9999999999973,289771.1079999999,0.0,12424.18100000004,0.04111308631287115,8.0
78,2016-07-11 09:45:00,sell,1.0,1366.03,1370.95,1359.6339999999998,2016-07-11 11:30:00,1359.6339999999998,0.0,609.6000000000186,290380.7079999999,0.0,11814.581000000006,0.03909584771852617,10.0
79,2016-07-12 09:00:00,sell,1.0,1354.0,1356.95,1350.165,2016-07-12 11:45:00,1356.95,0.0,-325.00000000000455,290055.7079999999,0.0,12139.581000000006,0.040171311207965285,11.0
80,2016-07-12 06:30:00,buy,1.0,1356.95,1353.12,1361.9290000000003,2016-07-12 13:15:00,1353.12,-0.0,-413.00000000001546,289642.7079999999,0.0,12552.581000000006,0.04153797711916021,11.0
