,openTime,type,size,openPrice,S/L,T/P,closeTime,closePrice,swap,profit,balance,days,drawDown,drawDownRate,drawDownPeriod
0,,,,,,,,,,,300000.0,,,,
1,2013-09-04 11:00:00,sell,1.0,1408.05,1413.6,1406.385,2013-09-04 11:30:00,1406.385,0.0,136.49999999999636,300136.5,0.0,-136.5,-0.000455,0.0
2,2013-09-05 14:30:00,buy,1.0,1394.25,1383.17,1397.574,2013-09-05 15:00:00,1397.574,-0.0,302.4000000000069,300438.9,0.0,-302.4000000000233,-0.0010075415685863707,0.0
3,2013-09-05 17:00:00,sell,1.0,1386.89,1397.06,1383.8390000000002,2013-09-05 17:00:00,1383.8390000000002,0.0,275.0999999999931,300714.0,0.0,-275.0999999999767,-0.0009156603888510333,0.0
4,2013-09-06 16:30:00,buy,1.0,1381.54,1359.91,1388.029,2013-09-06 16:30:00,1388.029,-0.0,618.9000000000033,301332.9,0.0,-618.9000000000233,-0.0020581017179114483,0.0
5,2013-09-09 15:00:00,sell,1.0,1382.56,1390.71,1380.115,2013-09-09 17:00:00,1390.71,0.0,-845.0000000000091,300487.9,0.0,845.0,0.0028042075724223937,3.0
6,2013-09-09 16:30:00,buy,1.0,1389.05,1382.56,1390.997,2013-09-10 01:30:00,1390.997,-12.09,176.79000000001164,300664.69000000006,0.0,668.2099999999627,0.0022175142508500155,3.0
7,2013-09-09 20:00:00,sell,1.0,1385.28,1389.57,1383.993,2013-09-10 01:30:00,1389.57,6.527,-465.52699999999635,300199.16300000006,0.0,1133.7369999999646,0.00376240695921343,3.0
8,2013-09-10 01:30:00,buy,1.0,1388.89,1382.56,1390.7890000000002,2013-09-10 01:30:00,1390.7890000000002,-0.0,159.90000000001146,300359.0630000001,0.0,973.8369999999413,0.0032317646032011147,3.0
9,2013-09-10 03:30:00,sell,1.0,1386.09,1389.57,1385.0459999999998,2013-09-10 04:00:00,1385.0459999999998,0.0,74.40000000000964,300433.4630000001,0.0,899.436999999918,0.002984861593274143,3.0
10,2013-09-11 13:30:00,sell,1.0,1364.0,1367.69,1362.893,2013-09-11 13:30:00,1362.893,0.0,80.69999999999709,300514.1630000001,0.0,818.7369999999064,0.002717051473635658,4.0
11,2013-09-11 12:00:00,buy,1.0,1367.33,1357.99,1370.1319999999998,2013-09-11 14:00:00,1357.99,-0.0,-963.9999999999918,299550.1630000001,0.0,1782.7369999999064,0.005916171118387359,4.0
12,2013-09-12 00:00:00,buy,1.0,1365.04,1359.76,1366.624,2013-09-12 04:00:00,1359.76,-0.0,-557.9999999999973,298992.1630000001,0.0,2340.7369999999064,0.00776794369283907,4.0
13,2013-09-12 05:00:00,sell,1.0,1361.52,1365.53,1360.317,2013-09-12 05:30:00,1360.317,0.0,90.29999999999745,299082.4630000001,0.0,2250.436999999918,0.007468275120306869,4.0
14,2013-09-16 12:00:00,sell,1.0,1317.74,1334.81,1312.619,2013-09-16 14:30:00,1312.619,0.0,482.10000000000946,299564.56300000014,0.0,1768.3369999998831,0.005868383439046593,8.0
15,2013-09-16 01:00:00,buy,1.0,1334.81,1308.02,1342.847,2013-09-16 15:00:00,1308.02,-0.0,-2708.9999999999964,296855.56300000014,0.0,4477.336999999883,0.01485844061501377,8.0
16,2013-09-17 10:30:00,buy,1.0,1318.99,1306.74,1322.665,2013-09-17 11:00:00,1322.665,-0.0,337.49999999999545,297193.06300000014,0.0,4139.836999999883,0.013738416880466365,8.0
17,2013-09-17 17:30:00,sell,1.0,1309.39,1321.94,1305.625,2013-09-18 02:00:00,1305.625,6.527,339.97300000001,297533.03600000014,0.0,3799.863999999885,0.01261018627570997,8.0
18,2013-09-18 21:00:00,buy,1.0,1320.21,1297.7,1326.963,2013-09-18 21:00:00,1326.963,-0.0,645.2999999999929,298178.3360000001,0.0,3154.5639999998966,0.010468700895255369,8.0
19,2013-09-20 04:30:00,sell,1.0,1362.37,1374.07,1358.86,2013-09-20 10:00:00,1358.86,0.0,320.9999999999991,298499.3360000001,0.0,2833.5639999998966,0.009403433876619169,9.0
20,2013-09-23 22:30:00,sell,1.0,1322.56,1329.14,1320.5859999999998,2013-09-23 22:30:00,1320.5859999999998,0.0,167.400000000016,298666.73600000015,0.0,2666.1639999998733,0.008847902104283578,12.0
21,2013-09-24 04:30:00,buy,1.0,1328.36,1320.66,1330.6699999999998,2013-09-24 10:30:00,1320.66,-0.0,-799.9999999999818,297866.73600000015,0.0,3466.1639999998733,0.011502773178766319,12.0
