2016.09.05,20:30,1.33141,1.33206,1.33141,1.33170,752
2016.09.05,20:45,1.33170,1.33182,1.33115,1.33121,577
2016.09.05,21:00,1.33121,1.33133,1.33102,1.33106,1155
2016.09.05,21:15,1.33106,1.33117,1.33033,1.33043,407
2016.09.05,21:30,1.33041,1.33082,1.33041,1.33079,449
2016.09.05,21:45,1.33079,1.33094,1.33002,1.33020,727
2016.09.05,22:00,1.33024,1.33102,1.32992,1.33040,678
2016.09.05,22:15,1.33041,1.33055,1.33019,1.33021,580
2016.09.05,22:30,1.33020,1.33030,1.32972,1.33007,386
2016.09.05,22:45,1.33001,1.33018,1.32990,1.32990,320
2016.09.05,23:00,1.32991,1.33045,1.32984,1.33029,802
2016.09.05,23:15,1.33029,1.33031,1.32975,1.32982,372
2016.09.05,23:30,1.32981,1.33035,1.32975,1.33018,331
2016.09.05,23:45,1.33017,1.33030,1.33000,1.33021,504
2016.09.06,00:00,1.33020,1.33043,1.33000,1.33031,983
2016.09.06,00:15,1.33030,1.33042,1.33009,1.33032,821
2016.09.06,00:30,1.33033,1.33038,1.33017,1.33033,296
2016.09.06,00:45,1.33034,1.33038,1.32997,1.33005,345
2016.09.06,01:00,1.32939,1.33074,1.32939,1.33074,79
2016.09.06,01:15,1.33074,1.33074,1.33043,1.33056,106
2016.09.06,01:30,1.33057,1.33074,1.33046,1.33073,172
2016.09.06,01:45,1.33071,1.33093,1.33048,1.33070,514
2016.09.06,02:00,1.33070,1.33087,1.33045,1.33078,675
2016.09.06,02:15,1.33078,1.33097,1.33048,1.33060,1087
2016.09.06,02:30,1.33059,1.33059,1.33020,1.33025,941
2016.09.06,02:45,1.33026,1.33030,1.32992,1.32998,737
2016.09.06,03:00,1.32996,1.33001,1.32959,1.32977,752
2016.09.06,03:15,1.32977,1.33007,1.32974,1.32995,490
2016.09.06,03:30,1.32992,1.33013,1.32985,1.32997,485
2016.09.06,03:45,1.32996,1.33116,1.32994,1.33100,922
2016.09.06,04:00,1.33100,1.33138,1.33095,1.33106,501
2016.09.06,04:15,1.33107,1.33107,1.33022,1.33060,440
2016.09.06,04:30,1.33056,1.33065,1.33028,1.33029,380
2016.09.06,04:45,1.33029,1.33097,1.33017,1.33061,850
2016.09.06,05:00,1.33060,1.33139,1.33047,1.33122,572
2016.09.06,05:15,1.33122,1.33158,1.33120,1.33148,539
2016.09.06,05:30,1.33147,1.33192,1.33106,1.33125,785
2016.09.06,05:45,1.33126,1.33126,1.33071,1.33080,583
2016.09.06,06:00,1.33077,1.33103,1.33076,1.33094,654
2016.09.06,06:15,1.33094,1.33162,1.33094,1.33130,598
2016.09.06,06:30,1.33130,1.33184,1.33127,1.33150,831
2016.09.06,06:45,1.33150,1.33219,1.33139,1.33210,795
2016.09.06,07:00,1.33209,1.33216,1.33183,1.33192,574
2016.09.06,07:15,1.33192,1.33213,1.33186,1.33190,465
2016.09.06,07:30,1.33192,1.33204,1.33186,1.33203,364
2016.09.06,07:45,1.33202,1.33216,1.33185,1.33200,538
2016.09.06,08:00,1.33200,1.33258,1.33184,1.33231,659
2016.09.06,08:15,1.33233,1.33244,1.33200,1.33236,385
2016.09.06,08:30,1.33235,1.33245,1.33210,1.33214,642
2016.09.06,08:45,1.33215,1.33216,1.33186,1.33206,812
2016.09.06,09:00,1.33206,1.33214,1.33193,1.33197,359
2016.09.06,09:15,1.33193,1.33247,1.33186,1.33229,380
2016.09.06,09:30,1.33230,1.33260,1.33230,1.33234,428
2016.09.06,09:45,1.33233,1.33244,1.33222,1.33222,456
2016.09.06,10:00,1.33222,1.33242,1.33187,1.33205,877
2016.09.06,10:15,1.33204,1.33267,1.33193,1.33261,1097
2016.09.06,10:30,1.33260,1.33367,1.33232,1.33303,1244
2016.09.06,10:45,1.33296,1.33517,1.33291,1.33479,2042
2016.09.06,11:00,1.33478,1.33488,1.33394,1.33426,1884
2016.09.06,11:15,1.33426,1.33513,1.33393,1.33426,1665
2016.09.06,11:30,1.33427,1.33456,1.33384,1.33410,1412
2016.09.06,11:45,1.33414,1.33425,1.33302,1.33336,1683
2016.09.06,12:00,1.33336,1.33378,1.33306,1.33308,1570
2016.09.06,12:15,1.33307,1.33363,1.33274,1.33359,1666
2016.09.06,12:30,1.33359,1.33391,1.33288,1.33369,1879
2016.09.06,12:45,1.33369,1.33431,1.33337,1.33383,1714
2016.09.06,13:00,1.33382,1.33387,1.33315,1.33347,1669
2016.09.06,13:15,1.33347,1.33367,1.33245,1.33265,1683
2016.09.06,13:30,1.33266,1.33360,1.33218,1.33360,1471
2016.09.06,13:45,1.33360,1.33388,1.33320,1.33388,1801
2016.09.06,14:00,1.33389,1.33396,1.33348,1.33367,1139
2016.09.06,14:15,1.33368,1.33388,1.33294,1.33296,988
2016.09.06,14:30,1.33296,1.33365,1.33295,1.33354,958
2016.09.06,14:45,1.33354,1.33358,1.33277,1.33297,1013
2016.09.06,15:00,1.33300,1.33352,1.33277,1.33328,1103
2016.09.06,15:15,1.33327,1.33459,1.33322,1.33457,1133
2016.09.06,15:30,1.33457,1.33584,1.33436,1.33554,1891
2016.09.06,15:45,1.33554,1.33610,1.33525,1.33535,1407
2016.09.06,16:00,1.33535,1.33595,1.33492,1.33584,1800
2016.09.06,16:15,1.33586,1.33591,1.33457,1.33459,1863
2016.09.06,16:30,1.33459,1.33489,1.33425,1.33469,1448
2016.09.06,16:45,1.33469,1.33473,1.33414,1.33456,1131
2016.09.06,17:00,1.33454,1.33567,1.33433,1.33514,1476
2016.09.06,17:15,1.33514,1.33605,1.33498,1.33600,2204
2016.09.06,17:30,1.33600,1.33640,1.33541,1.33603,2126
