date,time,open,high,low,close,volume
2013.09.09,22:30,1386.91,1387.26,1385.86,1386.56,574
2013.09.09,23:00,1386.56,1386.76,1386.09,1386.37,214
2013.09.09,23:30,1386.37,1386.89,1385.98,1386.64,270
2013.09.10,0:00,1386.68,1386.68,1386.68,1386.68,1
2013.09.10,1:00,1386.94,1389.18,1385.54,1388.78,410
2013.09.10,1:30,1388.89,1391.07,1387.28,1387.39,452
2013.09.10,2:00,1387.39,1387.62,1386.24,1386.43,226
2013.09.10,2:30,1386.5,1387.14,1386.5,1386.68,213
2013.09.10,3:00,1386.7,1387.09,1385.12,1385.98,526
2013.09.10,3:30,1386.09,1386.43,1385.6,1385.66,267
2013.09.10,4:00,1385.68,1386.09,1384.16,1385.22,985
2013.09.10,4:30,1385.33,1385.64,1384.67,1385.49,518
2013.09.10,5:00,1385.47,1385.57,1382.99,1384.32,689
2013.09.10,5:30,1384.27,1384.28,1382.66,1382.98,941
2013.09.10,6:00,1382.98,1383.35,1376.86,1377.86,1422
2013.09.10,6:30,1377.87,1379.3,1377.64,1378.77,405
2013.09.10,7:00,1378.77,1379.16,1377.59,1377.83,344
2013.09.10,7:30,1377.96,1378.04,1375.63,1377.28,661
2013.09.10,8:00,1376.95,1379.73,1376.66,1379.13,602
2013.09.10,8:30,1379.03,1380.45,1376.95,1378.98,1200
2013.09.10,9:00,1378.94,1379.84,1378.23,1378.79,786
2013.09.10,9:30,1378.8,1379.87,1378.04,1378.73,873
2013.09.10,10:00,1378.74,1379.21,1376.67,1377.39,1003
2013.09.10,10:30,1377.28,1377.36,1374.36,1376.12,1151
2013.09.10,11:00,1376.06,1377.6,1374.64,1376.13,826
2013.09.10,11:30,1376,1376.23,1374.58,1374.92,666
2013.09.10,12:00,1374.82,1374.82,1373.07,1373.53,855
2013.09.10,12:30,1373.54,1373.54,1370.25,1370.52,1095
2013.09.10,13:00,1370.47,1372.65,1370.16,1372.42,1024
2013.09.10,13:30,1372.43,1372.93,1371.73,1371.98,688
2013.09.10,14:00,1371.98,1372.92,1367.19,1367.96,1300
2013.09.10,14:30,1368.05,1368.96,1364.8,1368.61,1529
2013.09.10,15:00,1368.62,1369.42,1364.07,1364.26,1743
2013.09.10,15:30,1364.34,1366.28,1362.86,1364.03,1850
2013.09.10,16:00,1364.02,1366.31,1362.47,1365.08,1635
2013.09.10,16:30,1365.08,1365.83,1357.86,1358.04,2462
2013.09.10,17:00,1358.06,1361.6,1357.82,1361.29,1913
2013.09.10,17:30,1361.29,1364.42,1360.72,1361.37,1608
2013.09.10,18:00,1361.38,1363.35,1361.22,1363.13,1492
2013.09.10,18:30,1363.16,1365.82,1363.16,1364.58,1428
2013.09.10,19:00,1364.79,1364.87,1362.8,1364.06,829
2013.09.10,19:30,1364.05,1364.89,1363.42,1364.12,839
2013.09.10,20:00,1364.2,1365.33,1362.98,1364,1064
2013.09.10,20:30,1364.02,1365.23,1364.02,1365.09,511
2013.09.10,21:00,1365.08,1366.78,1364.51,1365.63,956
2013.09.10,21:30,1365.64,1366.03,1363.59,1363.83,537
2013.09.10,22:00,1363.88,1366.57,1363.88,1366.16,862
2013.09.10,22:30,1366.09,1366.25,1363.93,1364.38,991
2013.09.10,23:00,1364.36,1365.1,1363.36,1363.5,345
2013.09.10,23:30,1363.49,1363.89,1362.88,1363.5,295
2013.09.11,1:00,1362.88,1365.4,1362.88,1365.08,598
2013.09.11,1:30,1365.09,1365.79,1364.78,1365.43,332
2013.09.11,2:00,1365.51,1366.04,1364.58,1365.21,360
2013.09.11,2:30,1365.07,1366.26,1364.98,1365.98,470
2013.09.11,3:00,1366.03,1366.35,1364.14,1365.15,727
2013.09.11,3:30,1365.17,1366.28,1364.84,1366.17,414
2013.09.11,4:00,1366.32,1366.48,1356.64,1358.02,1822
2013.09.11,4:30,1357.99,1364.34,1357.63,1363.91,1552
2013.09.11,5:00,1364.01,1365.47,1362.98,1363.86,1351
2013.09.11,5:30,1363.84,1368.51,1363.7,1366.81,1308
2013.09.11,6:00,1366.83,1367.29,1364.85,1364.88,790
2013.09.11,6:30,1364.88,1365.12,1362.33,1363.65,673
2013.09.11,7:00,1363.69,1364.32,1362.62,1362.76,795
2013.09.11,7:30,1362.82,1365.42,1362.75,1365.42,608
2013.09.11,8:00,1365.56,1367.12,1364.53,1365.73,716
2013.09.11,8:30,1365.94,1367.63,1364.1,1364.51,1060
2013.09.11,9:00,1364.55,1366.54,1364.55,1366.13,821
2013.09.11,9:30,1366.11,1368.06,1366.1,1367.69,1103
2013.09.11,10:00,1367.67,1368,1366.18,1366.67,909
2013.09.11,10:30,1366.61,1367.04,1364.28,1365.74,839
2013.09.11,11:00,1365.8,1366.87,1365.34,1366.87,753
2013.09.11,11:30,1366.85,1368.01,1366.74,1367.36,811
2013.09.11,12:00,1367.33,1367.45,1365.57,1366.01,679
2013.09.11,12:30,1366.01,1366.31,1364.39,1364.72,675
2013.09.11,13:00,1364.78,1364.93,1362.65,1363.98,1043
2013.09.11,13:30,1364,1364.17,1359.13,1359.76,1154
2013.09.11,14:00,1359.77,1361.07,1357.6,1360.37,1470
2013.09.11,14:30,1360.37,1362.05,1359.35,1360.21,1094
2013.09.11,15:00,1360.13,1365.4,1359.85,1363.79,1292
2013.09.11,15:30,1363.82,1363.84,1360.81,1361.29,1305
2013.09.11,16:00,1361.34,1363.31,1361.24,1362.59,1382
2013.09.11,16:30,1362.58,1364.14,1361.68,1363.74,1334
2013.09.11,17:00,1363.88,1364.93,1359.4,1361.69,1853
2013.09.11,17:30,1361.76,1362.06,1359.92,1361.81,1185
2013.09.11,18:00,1361.74,1363.66,1360.9,1361.78,1143
2013.09.11,18:30,1361.79,1363.51,1361.79,1362.38,1016
2013.09.11,19:00,1362.4,1362.89,1362.04,1362.66,664
2013.09.11,19:30,1362.62,1363.18,1362.34,1362.86,716
2013.09.11,20:00,1362.88,1364.02,1362.38,1363.7,761
2013.09.11,20:30,1363.62,1364.84,1363.41,1364.32,557
2013.09.11,21:00,1364.42,1364.52,1362.3,1362.78,520
2013.09.11,21:30,1362.88,1363.55,1362.66,1362.96,486
2013.09.11,22:00,1362.91,1363.9,1362.67,1363.72,365
2013.09.11,22:30,1363.72,1364.12,1363.57,1363.76,466
2013.09.11,23:00,1363.7,1364.97,1363.6,1364.56,237
2013.09.11,23:30,1364.59,1365.27,1364.56,1365.02,239
2013.09.12,0:00,1365.04,1365.04,1365.04,1365.04,1
2013.09.12,1:00,1365.53,1366.03,1364.08,1365.16,741
2013.09.12,1:30,1365.08,1365.43,1364.23,1364.26,594
2013.09.12,2:00,1364.25,1364.39,1363.44,1363.92,444
2013.09.12,2:30,1363.88,1365.3,1363.69,1364.88,260
2013.09.12,3:00,1364.75,1365.74,1364.03,1365.11,354
2013.09.12,3:30,1365.08,1365.5,1363.9,1365.2,444
2013.09.12,4:00,1365.21,1365.21,1358.88,1361.3,1378
2013.09.12,4:30,1361.24,1362.45,1360.89,1361.51,807
2013.09.12,5:00,1361.52,1362.21,1361.24,1361.43,452
2013.09.12,5:30,1361.4,1361.43,1358.75,1359.94,786
2013.09.12,6:00,1359.96,1360.67,1356.8,1356.9,1121
2013.09.12,6:30,1356.84,1361.3,1354.21,1359.93,1193
2013.09.12,7:00,1359.92,1359.92,1357.63,1357.97,680
2013.09.12,7:30,1357.96,1359.22,1357.36,1358.79,695
2013.09.12,8:00,1358.88,1358.88,1356.68,1357.37,627
2013.09.12,8:30,1357.42,1359.02,1356.12,1357.24,1007
2013.09.12,9:00,1357.24,1358.77,1356.81,1358.07,937
2013.09.12,9:30,1358.06,1358.34,1344.07,1345.01,1905
2013.09.12,10:00,1345.06,1346.99,1343.87,1345.71,1814
2013.09.12,10:30,1345.82,1346.02,1340.58,1343.27,1698
2013.09.12,11:00,1343.25,1344.49,1341.86,1342.95,1474
2013.09.12,11:30,1343.09,1343.97,1338.28,1339.44,1375
2013.09.12,12:00,1339.46,1342.06,1339.26,1341.06,1354
2013.09.12,12:30,1341.06,1343.52,1340.06,1342.2,1017
2013.09.12,13:00,1342.26,1343.8,1342.06,1343.26,832
2013.09.12,13:30,1343.23,1344.62,1341.78,1343.13,988
2013.09.12,14:00,1343.33,1343.64,1340.92,1343.06,1046
2013.09.12,14:30,1343.06,1343.06,1339.93,1340.68,1063
2013.09.12,15:00,1340.75,1340.92,1333.69,1336.49,1854
2013.09.12,15:30,1336.76,1336.76,1329.52,1329.95,2344
2013.09.12,16:00,1329.88,1331.9,1326.17,1331.9,2488
2013.09.12,16:30,1331.92,1331.92,1325.99,1328.47,2230
2013.09.12,17:00,1328.47,1332.69,1327.21,1331.48,1938
2013.09.12,17:30,1331.58,1333.6,1330.61,1331.31,1626
2013.09.12,18:00,1331.47,1332.42,1328.39,1329.5,1728
2013.09.12,18:30,1329.5,1332.17,1328.85,1331.04,1367
2013.09.12,19:00,1331.04,1332.78,1330.84,1331.33,1023
2013.09.12,19:30,1331.32,1331.45,1329.75,1330.79,1132
2013.09.12,20:00,1330.79,1331.19,1328.85,1330.87,1421
2013.09.12,20:30,1330.93,1331.14,1329.46,1330.67,731
2013.09.12,21:00,1330.73,1331.37,1329.1,1329.75,795
2013.09.12,21:30,1329.67,1329.73,1325.27,1326.25,1226
2013.09.12,22:00,1326.37,1326.84,1322.61,1323.95,2042
2013.09.12,22:30,1323.91,1324.95,1321.77,1322.33,1823
2013.09.12,23:00,1322.25,1323.92,1321.49,1321.65,758
2013.09.12,23:30,1321.63,1323.11,1320.53,1321.63,645
2013.09.13,1:00,1320.4,1324.9,1320.4,1324.2,492
2013.09.13,1:30,1324.23,1324.23,1322.18,1322.77,314
2013.09.13,2:00,1322.73,1324.93,1322.72,1324.83,338
2013.09.13,2:30,1324.8,1327.38,1324.8,1327.14,486
2013.09.13,3:00,1327.14,1329.11,1326.48,1328.11,900
2013.09.13,3:30,1328.16,1328.54,1327.25,1328.04,561
2013.09.13,4:00,1328.14,1330.79,1328.14,1328.89,1268
2013.09.13,4:30,1328.89,1328.96,1325.15,1327.04,1310
2013.09.13,5:00,1326.99,1327.94,1326.34,1327.48,536
2013.09.13,5:30,1327.48,1328.82,1326.42,1327.49,962
2013.09.13,6:00,1327.51,1328.49,1325.89,1326.34,639
2013.09.13,6:30,1326.24,1327.04,1325.24,1325.54,350
2013.09.13,7:00,1325.39,1326.04,1325.29,1325.44,406
2013.09.13,7:30,1325.38,1325.94,1323.24,1324.58,814
2013.09.13,8:00,1324.69,1324.88,1312.09,1313.33,1195
2013.09.13,8:30,1313.32,1314.85,1307.9,1311.01,2000
2013.09.13,9:00,1310.96,1317.46,1310.43,1315.11,1724
2013.09.13,9:30,1315.11,1316.32,1313.33,1315.43,1315
2013.09.13,10:00,1315.44,1319.88,1315.44,1318.04,1180
2013.09.13,10:30,1318.03,1318.83,1315.9,1316.7,966
2013.09.13,11:00,1316.7,1317.12,1309.91,1310.14,1421
2013.09.13,11:30,1310.14,1312.21,1308.67,1309.95,1761
2013.09.13,12:00,1309.93,1310.49,1304.85,1309.68,1901
2013.09.13,12:30,1309.63,1312.86,1307.94,1312.33,1415
2013.09.13,13:00,1312.43,1315.08,1310.1,1314.22,1184
2013.09.13,13:30,1314.18,1314.51,1311.73,1314.03,944
2013.09.13,14:00,1314.03,1315.22,1311.69,1311.96,1159
2013.09.13,14:30,1311.96,1313.6,1310.89,1313.32,1052
2013.09.13,15:00,1313.4,1319.37,1311.95,1317.39,1971
2013.09.13,15:30,1317.38,1323.37,1315.85,1318.9,2252
2013.09.13,16:00,1318.91,1321.19,1316.76,1317.03,2012
2013.09.13,16:30,1316.94,1319.74,1313.01,1318.73,2177
2013.09.13,17:00,1318.8,1319.58,1315.88,1317.66,2098
2013.09.13,17:30,1317.66,1317.71,1314.64,1317.1,1587
2013.09.13,18:00,1317.1,1318.39,1315.48,1316.35,1555
2013.09.13,18:30,1316.35,1316.52,1313.77,1314.13,1578
2013.09.13,19:00,1314.13,1314.67,1313.25,1313.85,1134
2013.09.13,19:30,1313.8,1314.57,1311.77,1312.37,948
2013.09.13,20:00,1312.42,1312.42,1307.91,1308.92,1967
2013.09.13,20:30,1308.92,1311.08,1307.13,1308.02,1112
2013.09.13,21:00,1308.04,1312.73,1307.4,1311.8,1372
2013.09.13,21:30,1311.88,1313.32,1311.27,1312,901
2013.09.13,22:00,1312.01,1321.29,1312.01,1318.94,1396
2013.09.13,22:30,1318.94,1325.02,1318.86,1323.48,1794
2013.09.13,23:00,1323.49,1324.77,1323.16,1324.74,547
2013.09.13,23:30,1324.75,1326.94,1324.74,1326.25,468
2013.09.16,1:00,1334.81,1334.81,1324.99,1333.58,1865
2013.09.16,1:30,1333.53,1334.46,1330.35,1330.96,784
2013.09.16,2:00,1330.96,1331.66,1326.6,1326.95,694
2013.09.16,2:30,1326.93,1329.91,1326.55,1329.9,772
2013.09.16,3:00,1329.99,1330.09,1326.97,1329.76,548
2013.09.16,3:30,1329.73,1332.03,1328.83,1331.23,1114
2013.09.16,4:00,1331.28,1331.3,1323.42,1329.28,2263
2013.09.16,4:30,1329.3,1331.78,1328.67,1330.04,1078
2013.09.16,5:00,1330.08,1331.26,1328.86,1329.8,741
2013.09.16,5:30,1329.8,1332.65,1329.65,1331.5,771
2013.09.16,6:00,1331.51,1332.4,1330.61,1331.17,695
2013.09.16,6:30,1331.15,1331.68,1330.29,1330.31,394
2013.09.16,7:00,1330.32,1330.51,1327.95,1328.03,378
2013.09.16,7:30,1328.04,1328.8,1326.54,1328.31,795
2013.09.16,8:00,1328.36,1329.19,1327.29,1328.87,549
2013.09.16,8:30,1328.86,1330.2,1326.37,1328.16,996
2013.09.16,9:00,1328.08,1328.14,1322.65,1325.42,1723
2013.09.16,9:30,1325.43,1325.54,1322.74,1323.74,1141
2013.09.16,10:00,1323.66,1327.9,1323.54,1324.43,1317
2013.09.16,10:30,1324.59,1325.43,1319.82,1320.38,1313
2013.09.16,11:00,1320.41,1322.12,1318.72,1320.05,1164
2013.09.16,11:30,1320.1,1320.63,1316.94,1317.64,1211
2013.09.16,12:00,1317.74,1318.32,1314.34,1315.64,1332
2013.09.16,12:30,1315.78,1316.79,1313.44,1316.11,1083
2013.09.16,13:00,1316.1,1318.45,1315.48,1316.11,916
2013.09.16,13:30,1316.12,1318.29,1315.47,1315.61,833
2013.09.16,14:00,1315.62,1316.62,1314.7,1314.73,808
2013.09.16,14:30,1314.57,1315.13,1310.08,1311.69,1738
2013.09.16,15:00,1311.63,1313.6,1307.52,1313.45,1694
2013.09.16,15:30,1313.39,1314.71,1312.11,1312.53,1498
2013.09.16,16:00,1312.47,1320.42,1312.27,1320.13,2215
2013.09.16,16:30,1320.04,1322.02,1317.52,1321.62,1883
2013.09.16,17:00,1321.69,1325.52,1320.12,1321.12,1984
2013.09.16,17:30,1321.25,1321.38,1318.16,1318.96,1710
2013.09.16,18:00,1318.98,1319.14,1315.74,1317.58,1637
