,openTime,type,size,openPrice,S/L,T/P,closeTime,closePrice,swap,profit,balance,days,drawDown,drawDownRate,drawDownPeriod
0,,,,,,,,,,,300000.0,,,,
1,1999-01-21 04:00:00,sell,1.0,1.646,1.6602,1.60482,1999-01-25 16:00:00,1.6602,6.74,-1456.739999999999,298543.26,4.0,1456.7399999999907,0.004855799999999969,0.0
2,1999-01-22 12:00:00,buy,1.0,1.6542,1.6452,1.6802999999999997,1999-01-27 20:00:00,1.6452,-22.32,-907.6799999999896,297635.58,5.0,2364.4199999999837,0.007881399999999946,2.0
3,1999-01-14 04:00:00,buy,1.0,1.6502,1.6282,1.7139999999999993,1999-02-10 16:00:00,1.6282,-186.0,-2043.9999999999795,295591.58,27.0,4408.419999999984,0.01469473333333328,15.0
4,1999-02-17 04:00:00,buy,1.0,1.6372,1.6208,1.6847599999999998,1999-02-19 20:00:00,1.6208,-29.76,-1640.239999999997,293951.34,2.0,6048.659999999974,0.020162199999999915,24.0
5,1999-01-28 00:00:00,sell,1.0,1.6459,1.6623,1.5983399999999994,1999-02-24 16:00:00,1.5983399999999994,84.25,4641.750000000049,298593.0900000001,27.0,1406.9099999999162,0.0046896999999997205,28.0
6,1999-03-05 12:00:00,sell,1.0,1.6073,1.6201,1.5701799999999995,1999-03-10 08:00:00,1.6201,10.11,-1320.1100000000145,297272.9800000001,4.0,2727.019999999902,0.009090066666666341,41.0
7,1999-02-20 00:00:00,sell,1.0,1.6217,1.6380000000000001,1.5744299999999993,1999-03-11 20:00:00,1.6380000000000001,64.03,-1724.0300000000202,295548.95000000007,19.0,4451.04999999993,0.014836833333333101,42.0
8,1999-03-16 12:00:00,sell,1.0,1.6196,1.6373,1.5682699999999998,1999-03-23 16:00:00,1.6373,23.59,-1823.590000000005,293725.36000000004,7.0,6274.639999999956,0.020915466666666518,53.0
9,1999-03-23 16:00:00,sell,1.0,1.6254,1.6326,1.6045199999999997,1999-03-23 16:00:00,1.6326,0.0,-750.0000000000095,292975.36000000004,0.0,7024.639999999956,0.02341546666666652,53.0
10,1999-03-23 20:00:00,buy,1.0,1.6369999999999998,1.6254,1.6706399999999992,1999-03-25 20:00:00,1.6254,-29.76,-1160.2399999999832,291815.12000000005,2.0,8184.879999999946,0.027282933333333155,55.0
11,1999-03-17 00:00:00,buy,1.0,1.6292,1.6196,1.65704,1999-03-26 16:00:00,1.6196,-81.84,-908.1600000000053,290906.96,9.0,9093.039999999979,0.030310133333333263,55.0
12,1999-03-09 20:00:00,buy,1.0,1.6169,1.6013,1.6621400000000002,1999-04-01 16:00:00,1.6013,-186.0,-1404.000000000006,289502.96,22.0,10497.039999999979,0.03499013333333326,61.0
13,1999-03-03 00:00:00,buy,1.0,1.6155,1.5957,1.67292,1999-04-06 08:00:00,1.5957,-252.96,-1757.040000000004,287745.92000000004,34.0,12254.079999999958,0.040846933333333196,65.0
14,1999-04-16 08:00:00,sell,1.0,1.6061,1.6203,1.56492,1999-04-19 12:00:00,1.6203,3.37,-1453.369999999999,286292.55000000005,3.0,13707.449999999953,0.04569149999999984,78.0
15,1999-04-17 00:00:00,buy,1.0,1.6134,1.6056,1.63602,1999-04-21 12:00:00,1.6056,-14.88,-795.120000000003,285497.43000000005,4.0,14502.569999999949,0.04834189999999983,80.0
16,1999-04-21 08:00:00,sell,1.0,1.6116,1.6179,1.59333,1999-04-23 08:00:00,1.6179,13.48,-673.4799999999973,284823.95000000007,2.0,15176.04999999993,0.0505868333333331,81.0
17,1999-04-29 20:00:00,sell,1.0,1.6083,1.6207,1.57234,1999-05-04 16:00:00,1.6207,10.11,-1280.1099999999965,283543.8400000001,4.0,16456.159999999916,0.05485386666666639,92.0
18,1999-05-04 20:00:00,buy,1.0,1.6269,1.6077,1.6825800000000004,1999-05-20 16:00:00,1.6077,-133.92000000000002,-1816.0800000000106,281727.76000000007,15.0,18272.239999999932,0.060907466666666445,108.0
