,openTime,type,size,openPrice,S/L,T/P,closeTime,closePrice,swap,profit,balance,days,drawDown,drawDownRate,drawDownPeriod
0,,,,,,,,,,,300000.0,,,,
1,2004-06-14 17:00:00,buy,1.0,384.3,382.1,387.82,2004-06-15 06:00:00,382.1,-12.09,-237.90999999999886,299762.09,0.0,237.9099999999744,0.000793033333333248,0.0
2,2004-06-14 18:00:00,sell,1.0,383.0,382.2,380.43999999999994,2004-06-15 09:00:00,382.2,6.527,43.473000000001136,299805.563,0.0,194.43699999997625,0.0006481233333332541,0.0
3,2004-06-15 16:00:00,buy,1.0,386.3,388.8,394.3,2004-06-16 07:00:00,388.8,-12.09,232.09,300037.65300000005,0.0,-37.65300000004936,-0.00012551000000016454,0.0
4,2004-06-16 17:00:00,sell,1.0,383.1,389.1,373.5,2004-06-17 20:00:00,389.1,19.581,-649.581,299388.07200000004,1.0,649.5810000000056,0.0021649982710670165,1.0
5,2004-06-17 14:00:00,buy,1.0,386.6,388.35,392.20000000000005,2004-06-17 21:00:00,388.35,-0.0,145.0,299533.07200000004,0.0,504.5810000000056,0.0016817255932874715,1.0
6,2004-06-23 18:00:00,sell,1.0,393.8,396.3,389.8,2004-06-24 10:00:00,396.3,19.581,-299.581,299233.49100000004,0.0,804.1620000000112,0.0026802036076452413,7.0
7,2004-06-24 03:00:00,sell,1.0,393.6,396.3,389.28000000000003,2004-06-24 10:00:00,396.3,0.0,-299.99999999999886,298933.49100000004,0.0,1104.1620000000112,0.003680078113396024,7.0
8,2004-06-23 23:00:00,buy,1.0,395.3,396.4,398.82,2004-06-24 11:00:00,396.4,-36.269999999999996,116.26999999999659,299049.76100000006,0.0,987.8919999999925,0.0032925600841171502,7.0
9,2004-06-24 11:00:00,buy,1.0,396.6,398.35,402.20000000000005,2004-06-24 19:00:00,402.20000000000005,-0.0,530.0000000000023,299579.76100000006,0.0,457.89199999999255,0.0015261151239574337,7.0
10,2004-06-28 20:00:00,sell,1.0,399.8,397.65,392.92,2004-06-29 14:00:00,397.65,6.527,178.47300000000342,299758.23400000005,0.0,279.4189999999944,0.0009312797817412415,11.0
11,2004-07-01 07:00:00,buy,1.0,393.8,395.05,397.8,2004-07-01 13:00:00,395.05,-0.0,95.0,299853.23400000005,0.0,184.4189999999944,0.0006146528549201602,12.0
12,2004-07-02 13:00:00,sell,1.0,393.5,395.6,390.14,2004-07-02 14:00:00,395.6,0.0,-240.00000000000227,299613.23400000005,0.0,424.4189999999944,0.0014145524595207868,13.0
13,2004-07-02 15:00:00,buy,1.0,397.5,392.8,405.02,2004-07-06 16:00:00,392.8,-24.18,-475.81999999999886,299137.41400000005,4.0,900.2390000000014,0.003000420083941935,17.0
14,2004-07-06 18:00:00,sell,1.0,392.3,398.6,382.21999999999997,2004-07-07 15:00:00,398.6,6.527,-666.5270000000012,298470.88700000005,0.0,1566.7660000000033,0.005221897932923782,17.0
15,2004-07-07 12:00:00,buy,1.0,397.3,400.65,408.02,2004-07-08 02:00:00,400.65,-36.269999999999996,341.26999999999657,298812.15700000006,0.0,1225.4959999999846,0.004084474024331821,17.0
16,2004-07-13 03:00:00,sell,1.0,405.1,403.5,399.98,2004-07-13 06:00:00,403.5,0.0,130.00000000000227,298942.15700000006,0.0,1095.4959999999846,0.003651195071839815,22.0
17,2004-07-15 23:00:00,sell,1.0,403.8,403.15,401.71999999999997,2004-07-16 00:00:00,403.15,6.527,28.47300000000341,298970.63000000006,0.0,1067.0229999999865,0.0035562969824990145,24.0
