,openTime,type,size,openPrice,S/L,T/P,closeTime,closePrice,swap,profit,balance,days,drawDown,drawDownRate,drawDownPeriod
800,2008-09-08 20:00:00,sell,1.0,799.6,787.28,771.4399999999999,2008-09-09 15:00:00,787.28,6.527,1195.473000000005,336351.1580000013,0.0,3383.1329999999725,0.009958173459740512,41.0
801,2008-09-12 11:00:00,buy,1.0,755.1,764.7600000000001,777.1800000000002,2008-09-12 22:00:00,764.7600000000001,-0.0,936.0000000000082,337287.1580000013,0.0,2447.1329999999725,0.007203079185197598,44.0
802,2008-09-19 20:00:00,buy,1.0,860.3,883.4,913.0999999999999,2008-09-22 14:00:00,883.4,-12.09,2292.0900000000024,339579.2480000013,2.0,155.04299999994691,0.0004563654718032168,53.0
803,2008-09-19 06:00:00,sell,1.0,843.4,898.4,755.4,2008-09-22 17:00:00,898.4,6.527,-5536.527,334042.7210000013,3.0,5691.569999999949,0.01675300418820521,53.0
804,2008-09-24 15:00:00,buy,1.0,900.4,878.7,935.1199999999999,2008-09-25 16:00:00,878.7,-36.269999999999996,-2163.729999999993,331878.9910000013,1.0,7855.29999999993,0.023121893220958086,55.0
805,2008-09-25 10:00:00,buy,1.0,890.8,879.8,908.4,2008-09-25 16:00:00,879.8,-0.0,-1130.0,330748.9910000013,0.0,8985.29999999993,0.026448021992575066,55.0
806,2008-09-24 01:00:00,sell,1.0,886.7,872.07,853.2600000000001,2008-09-25 18:00:00,872.07,19.581,1413.4189999999996,332162.4100000013,1.0,7571.880999999936,0.022287655972884728,55.0
807,2008-09-25 14:00:00,sell,1.0,885.0,874.22,860.36,2008-09-25 18:00:00,874.22,0.0,1047.9999999999973,333210.4100000013,0.0,6523.880999999936,0.019202892297969155,55.0
808,2008-09-24 21:00:00,sell,1.0,885.6,875.24,861.9200000000001,2008-09-25 19:00:00,875.24,19.581,986.4190000000013,334196.8290000013,0.0,5537.461999999941,0.01629939086719957,55.0
809,2008-09-26 16:00:00,buy,1.0,899.1,867.3,949.9800000000001,2008-09-29 09:00:00,867.3,-12.09,-3197.9100000000067,330998.9190000013,2.0,8735.371999999974,0.025712364725643613,58.0
810,2008-09-29 01:00:00,sell,1.0,871.6,899.1,827.6,2008-09-29 15:00:00,899.1,0.0,-2780.0,328218.9190000013,0.0,11515.371999999974,0.03389523019917919,58.0
811,2008-09-29 16:00:00,buy,1.0,895.3,869.0,937.3799999999999,2008-09-30 20:00:00,869.0,-12.09,-2647.9099999999953,325571.0090000013,1.0,14163.281999999948,0.04168929182365019,59.0
812,2008-09-30 16:00:00,sell,1.0,883.9,867.03,845.3399999999999,2008-09-30 22:00:00,867.03,0.0,1657.0000000000005,327228.0090000013,0.0,12506.281999999948,0.036811950784208305,59.0
813,2008-10-01 19:00:00,buy,1.0,886.3,864.5,921.1799999999998,2008-10-01 20:00:00,864.5,-0.0,-2209.9999999999955,325018.0090000013,0.0,14716.281999999948,0.04331703448799019,59.0
814,2008-10-01 21:00:00,sell,1.0,871.1,860.3900000000001,846.6200000000001,2008-10-02 15:00:00,846.6200000000001,19.581,2398.4189999999903,327416.4280000013,0.0,12317.862999999954,0.0362573438310939,59.0
815,2008-10-06 14:00:00,buy,1.0,857.5,878.99,906.6200000000001,2008-10-07 11:00:00,878.99,-12.09,2131.090000000001,329547.5180000013,0.0,10186.772999999928,0.02998452988073521,63.0
816,2008-10-09 09:00:00,sell,1.0,886.6,918.7,835.24,2008-10-09 22:00:00,918.7,0.0,-3240.0000000000023,326307.5180000013,0.0,13426.772999999928,0.03952139467722991,65.0
817,2008-10-09 23:00:00,buy,1.0,912.0,882.5,959.2,2008-10-10 18:00:00,882.5,-12.09,-2967.91,323339.60800000135,0.0,16394.682999999903,0.048257368874194226,65.0
818,2008-10-15 10:00:00,buy,1.0,846.8,836.2,863.7599999999998,2008-10-15 14:00:00,836.2,-0.0,-1089.999999999991,322249.60800000135,0.0,17484.682999999903,0.05146575857424954,69.0
819,2008-10-15 15:00:00,sell,1.0,835.6,846.8,817.6800000000002,2008-10-15 15:00:00,846.8,0.0,-1149.9999999999932,321099.60800000135,0.0,18634.682999999903,0.05485075688164735,69.0
820,2008-10-15 18:00:00,buy,1.0,847.4,835.4,866.6,2008-10-15 19:00:00,835.4,-0.0,-1230.0,319869.60800000135,0.0,19864.682999999903,0.05847123333216849,69.0
821,2008-10-15 20:00:00,sell,1.0,840.3,847.4,828.9399999999999,2008-10-15 20:00:00,847.4,0.0,-740.0000000000023,319129.60800000135,0.0,20604.682999999903,0.06064940615605926,69.0
